client_id,age,situation_familiale,nb_enfants,revenu_mensuel,patrimoine,anciennete_client,type_contrat,taux_endettement,montant_credit,duree_credit,historique_impayes,score_interne,defaut
3330,63,Marié,0,2559.41,0.0,20,Indépendant,30.18,22775.77,180,0,775,0
3331,66,Marié,0,2350.67,93256.22,16,CDD,24.27,4409.58,48,0,484,0
3332,73,Marié,2,2962.88,28477.67,24,CDI,47.68,24939.86,180,0,428,0
3333,38,Célibataire,0,2525.7,7427.11,8,Retraité,41.08,19167.92,120,0,732,0
3334,52,Marié,2,2260.34,98564.12,0,CDI,23.08,36710.37,300,0,723,1
3335,75,Marié,0,4056.34,88560.81,11,CDI,53.44,9669.43,48,0,529,0
3336,49,Marié,0,3107.78,82535.06,19,Indépendant,30.09,1000.0,60,0,680,0
3337,47,Marié,3,2540.64,59268.05,27,CDI,30.31,1000.0,36,0,617,0
3338,72,Célibataire,2,1381.45,7101.92,16,CDI,34.87,39285.26,180,1,502,0
3339,56,Célibataire,1,2620.61,99682.11,25,CDI,34.59,40306.41,60,0,639,0
3340,66,Divorcé,1,1646.75,51150.03,3,CDI,32.32,50742.62,36,0,684,0
3341,29,Marié,0,847.09,55413.58,22,CDD,43.13,51454.7,120,0,543,1
3342,58,Célibataire,3,2093.38,65713.48,7,CDI,25.74,44887.46,60,0,540,0
3343,64,Marié,1,2155.25,89651.32,18,CDI,43.67,32348.38,180,0,576,0
3344,35,Divorcé,1,3529.72,0.0,18,CDI,15.82,13830.93,180,0,306,0
3345,38,Célibataire,0,3473.51,48304.72,25,Indépendant,31.9,10852.14,36,0,571,0
3346,30,Marié,1,3169.2,31846.8,4,CDD,35.85,20650.18,240,1,865,0
3347,38,Divorcé,1,2412.17,109365.9,10,CDI,19.69,35627.77,300,1,874,0
3348,25,Divorcé,1,2425.89,119388.64,5,CDI,26.98,5207.35,180,0,657,0
3349,63,Divorcé,1,3055.33,61718.69,12,CDI,39.69,4082.37,180,1,301,0
3350,57,Marié,0,3143.26,0.0,18,CDI,17.35,28632.31,240,1,447,0
3351,63,Célibataire,1,2856.45,26378.25,5,CDI,41.38,4991.65,180,0,879,0
3352,24,Célibataire,0,3008.56,0.0,25,CDI,38.12,1000.0,120,0,657,0
3353,40,Célibataire,0,2432.14,90621.93,27,CDI,28.5,18044.53,24,0,583,0
3354,61,Marié,1,2217.83,27146.94,22,Retraité,23.63,31913.69,60,1,448,0
3355,49,Célibataire,1,800.0,98458.42,12,CDI,17.19,9005.71,180,0,680,0
3356,28,Célibataire,0,2159.93,27613.36,5,CDD,56.48,1790.1,48,1,652,0
3357,39,Célibataire,0,1777.39,42104.45,15,CDI,24.13,1698.58,120,0,678,0
3358,39,Célibataire,1,2597.48,34901.22,21,CDI,8.73,21613.56,60,1,428,0
3359,60,Marié,0,1823.64,0.0,28,CDD,12.19,18164.72,240,1,396,0
3360,42,Célibataire,2,2637.29,0.0,17,CDI,33.87,11446.67,60,1,787,1
3361,39,Marié,1,800.0,128968.55,28,CDD,21.07,14570.58,12,0,812,0
3362,45,Marié,1,1536.19,19578.81,10,CDI,8.37,25474.49,120,0,303,0
3363,46,Célibataire,0,1784.85,79916.11,19,CDI,15.94,20587.33,12,0,535,0
3364,30,Divorcé,0,1450.06,155257.72,16,CDI,46.25,10495.82,48,0,303,0
3365,35,Marié,1,5617.91,33422.67,9,CDI,43.66,37206.52,120,0,630,1
3366,19,Célibataire,0,800.0,68423.62,15,CDI,8.07,39509.15,180,0,303,0
3367,46,Célibataire,0,3175.4,61555.8,28,CDI,0.0,6863.35,60,0,406,0
3368,38,Célibataire,1,3496.01,63366.88,4,Indépendant,53.66,1378.91,48,0,380,0
3369,32,Célibataire,0,2058.52,69565.97,28,CDI,9.9,18912.17,36,3,845,0
3370,69,Célibataire,0,2832.02,2008.13,28,CDI,22.29,26944.03,120,0,787,0
3371,44,Marié,0,3110.46,0.0,9,CDI,29.99,20148.8,120,0,875,0
3372,67,Divorcé,0,2635.67,48623.6,2,CDD,5.72,53077.39,12,0,447,0
3373,48,Marié,1,800.0,106003.99,18,CDD,34.55,22969.89,180,1,578,0
3374,32,Célibataire,3,2907.11,86787.45,3,CDI,9.71,23120.19,60,0,594,0
3375,68,Célibataire,3,3471.14,0.0,11,CDI,21.21,28537.27,48,1,602,0
3376,40,Marié,1,4563.62,73016.15,24,CDI,61.21,22944.91,180,1,756,0
3377,41,Célibataire,1,1121.44,60101.35,26,CDI,25.14,22708.4,180,0,757,0
3378,61,Célibataire,0,2327.7,55531.17,21,CDD,28.63,1000.0,120,0,413,0
3379,30,Marié,1,2471.63,54891.42,9,CDD,9.95,14711.15,24,1,339,0
3380,39,Célibataire,2,2400.37,62322.19,10,Retraité,0.0,16466.94,240,0,468,0
3381,60,Marié,0,826.53,48795.58,7,CDI,45.43,28354.82,12,1,590,0
3382,54,Célibataire,3,3601.97,26098.38,26,CDI,43.58,40166.96,48,0,871,0
3383,50,Veuf,1,3496.78,41061.43,11,CDI,35.49,23715.13,48,0,382,0
3384,73,Marié,2,2876.61,0.0,13,CDI,29.13,11742.09,60,0,522,0
3385,20,Marié,4,2074.52,70903.51,20,CDI,32.86,1000.0,60,0,444,0
3386,71,Célibataire,0,2284.47,69930.09,28,CDD,53.24,46494.94,240,3,453,0
3387,36,Divorcé,3,2213.63,116298.89,21,Retraité,41.68,14274.26,180,0,317,0
3388,40,Marié,0,1109.18,74490.22,2,CDI,42.07,33730.18,48,0,487,1
3389,46,Marié,0,3200.89,42346.04,26,CDI,31.84,25248.98,300,0,729,0
3390,47,Marié,2,2523.89,69468.63,10,CDI,11.09,38159.3,60,0,737,0
3391,56,Marié,2,3186.71,37261.31,26,Retraité,20.05,1000.0,48,0,520,0
3392,61,Célibataire,1,2758.83,23155.32,6,CDD,0.0,3246.67,240,0,519,0
3393,64,Marié,2,1494.57,0.0,27,CDI,24.16,7680.74,120,1,803,0
3394,42,Marié,0,1574.72,65525.69,26,CDI,13.15,52665.07,120,1,773,0
3395,54,Célibataire,0,3813.72,69949.95,14,CDI,59.74,4829.33,120,0,776,0
3396,64,Célibataire,0,3059.72,101799.87,10,CDI,33.03,12389.12,120,1,432,0
3397,25,Marié,0,2119.85,107794.18,24,CDD,57.93,14270.71,120,1,648,0
3398,59,Marié,1,3060.38,63885.3,24,CDI,15.39,33883.67,12,1,900,0
3399,75,Célibataire,1,1628.6,164.19,6,CDI,47.82,54408.05,120,0,715,0
3400,33,Célibataire,0,3585.69,1931.78,18,CDI,36.69,34435.33,180,0,766,0
3401,25,Célibataire,1,1142.48,58865.74,15,CDI,45.15,18823.05,12,0,849,0
3402,18,Marié,0,2696.78,85895.08,20,CDD,26.54,1000.0,120,0,394,0
3403,61,Célibataire,1,2363.45,88341.32,25,Retraité,28.34,32141.82,48,0,885,0
3404,22,Marié,1,2513.01,32633.39,24,CDI,38.54,25348.75,120,1,640,0
3405,20,Célibataire,2,3151.15,0.0,26,CDI,32.49,24649.34,48,0,420,1
3406,18,Marié,1,3501.05,1748.6,24,CDD,22.71,23861.69,24,1,755,0
3407,21,Veuf,1,2087.85,0.0,18,CDD,9.46,26816.48,36,0,851,0
3408,57,Célibataire,1,800.0,63414.28,12,Indépendant,52.59,45183.03,240,1,753,0
3409,52,Célibataire,2,800.0,39479.63,20,CDD,3.73,1000.0,60,1,841,0
3410,49,Marié,1,2117.97,38051.42,16,CDD,35.78,30071.13,240,0,792,0
3411,59,Célibataire,0,2534.27,69103.23,13,CDD,31.45,26009.35,60,1,350,0
3412,51,Célibataire,1,2875.32,35607.96,22,Indépendant,0.0,27247.56,240,1,407,0
3413,60,Marié,1,2691.33,126945.9,1,Indépendant,33.26,3072.13,120,2,451,0
3414,42,Veuf,1,3390.51,42378.53,25,CDI,30.01,3374.02,60,0,307,0
3415,27,Marié,0,4301.62,0.0,25,CDD,31.17,16964.18,48,0,819,0
3416,38,Célibataire,2,2596.23,0.0,21,Retraité,37.92,26982.38,60,0,714,0
3417,63,Célibataire,1,2860.87,71352.75,9,Indépendant,7.54,30342.23,36,0,600,0
3418,56,Célibataire,0,1734.78,75368.14,27,CDI,41.02,28692.37,300,0,412,0
3419,44,Marié,2,2554.87,74618.64,5,CDD,18.42,41766.17,60,1,362,0
3420,44,Marié,0,2706.87,0.0,15,CDI,23.7,25385.33,120,0,660,0
3421,19,Divorcé,0,2653.99,14596.07,6,CDI,29.03,14955.78,300,0,367,0
3422,58,Célibataire,2,1749.31,117012.62,18,CDI,49.31,56451.13,120,1,536,0
3423,65,Marié,1,2664.94,42618.76,23,Retraité,28.13,24288.72,60,1,462,0
3424,30,Célibataire,1,2591.73,25222.65,20,CDD,16.46,24735.9,120,2,594,0
3425,26,Célibataire,1,2816.79,105393.92,9,Retraité,49.24,12744.76,180,1,651,0
3426,69,Marié,1,2099.45,8825.74,19,Indépendant,13.86,18353.72,120,0,356,0
3427,53,Célibataire,2,2510.9,33369.02,26,Retraité,22.32,18668.5,48,0,368,0
3428,39,Marié,0,4677.11,99503.51,14,CDD,49.91,36008.63,36,0,364,0
3429,59,Marié,2,2554.53,103016.55,11,CDI,38.66,23991.34,180,1,714,0
3430,43,Veuf,0,3570.98,104086.16,24,CDD,19.91,28525.13,180,0,474,0
3431,75,Marié,2,3925.47,79569.22,8,CDI,14.61,4846.09,120,0,645,0
3432,71,Marié,1,1047.47,130664.95,17,CDD,39.24,17005.74,24,0,773,0
3433,29,Marié,0,2300.65,87673.22,16,Retraité,9.77,46441.57,60,0,898,0
3434,34,Célibataire,2,2346.0,63239.48,18,Indépendant,50.0,27294.42,120,2,532,0
3435,31,Marié,2,4514.18,50470.06,9,CDI,33.61,16055.07,180,0,526,0
3436,31,Marié,0,4382.99,37867.04,7,CDI,18.26,17759.37,60,1,766,0
3437,74,Marié,2,1046.34,396.26,19,Indépendant,38.66,1000.0,48,0,408,0
3438,51,Marié,0,1494.21,0.0,4,CDI,61.59,16410.68,24,2,411,0
3439,70,Célibataire,1,3725.42,88137.2,12,Retraité,40.02,36991.87,24,1,368,0
3440,74,Célibataire,2,1977.58,45995.59,20,CDI,26.34,1469.65,36,0,486,1
3441,37,Célibataire,2,3148.48,15707.83,26,Retraité,38.56,32828.3,60,0,900,0
3442,28,Marié,2,2281.06,131256.41,1,Indépendant,58.39,33546.54,120,1,775,0
3443,33,Marié,0,1428.82,97853.24,0,CDD,48.35,18800.76,180,1,726,0
3444,68,Marié,3,3804.47,43719.08,7,CDI,28.99,23455.2,48,1,398,0
3445,48,Célibataire,0,1772.98,72775.89,9,CDI,31.0,40950.08,24,1,412,0
3446,72,Célibataire,1,2370.35,48920.11,27,CDD,38.04,1000.0,300,1,436,0
3447,23,Marié,0,1365.43,35439.26,4,CDI,29.81,30620.68,120,0,741,0
3448,73,Marié,0,1389.36,99969.98,17,Indépendant,20.33,3600.37,36,0,763,0
3449,36,Marié,1,2559.14,60786.56,22,CDI,46.33,33352.6,48,1,378,0
3450,54,Marié,1,1548.56,31.33,29,CDI,37.49,4282.38,60,1,766,0
3451,75,Célibataire,3,4007.52,64522.24,1,CDI,46.59,39170.15,300,1,831,0
3452,21,Marié,3,3188.99,75378.89,21,Retraité,12.19,14269.72,36,0,530,1
3453,64,Marié,0,3293.48,117883.17,8,Indépendant,27.99,1000.0,60,1,574,0
3454,21,Marié,1,2207.08,61618.52,15,CDD,23.87,16662.8,60,0,847,0
3455,37,Marié,1,2234.68,52332.03,19,Indépendant,22.27,6212.65,300,0,736,0
3456,27,Marié,2,2943.69,70563.99,20,CDD,26.25,35535.91,36,0,656,0
3457,41,Marié,0,800.0,7887.08,16,CDD,16.01,41977.76,60,0,585,0
3458,71,Marié,1,2044.7,158935.76,15,Retraité,51.47,10862.94,300,1,637,0
3459,52,Marié,0,800.0,128588.38,28,CDD,22.54,26415.26,120,1,533,0
3460,43,Marié,3,2727.32,88731.28,0,Retraité,24.03,26017.93,36,1,644,0
3461,54,Célibataire,1,1343.38,62674.57,24,CDI,30.9,12350.09,240,0,500,0
3462,55,Veuf,0,2379.07,0.0,4,Retraité,46.72,18808.41,120,0,487,0
3463,38,Marié,0,1612.65,51139.61,27,CDD,1.66,12823.92,180,1,526,0
3464,71,Célibataire,0,3927.5,69950.17,26,Retraité,38.24,12424.53,180,0,353,0
3465,57,Marié,4,4761.11,8980.01,18,CDI,16.51,32875.85,120,1,460,0
3466,56,Célibataire,1,3416.9,28180.54,17,CDD,12.9,20117.49,180,1,836,0
3467,38,Célibataire,2,3472.96,30600.32,25,Retraité,19.65,32824.19,240,0,820,1
3468,27,Célibataire,2,2457.39,24992.18,22,CDI,18.4,43213.12,180,1,674,0
3469,55,Marié,1,1871.88,117426.98,19,Retraité,35.99,23029.71,120,0,685,0
3470,63,Divorcé,2,800.0,43395.08,2,CDI,0.0,4913.58,120,0,339,0
3471,21,Marié,0,2681.9,104018.9,17,Retraité,15.88,25854.65,60,1,708,0
3472,74,Marié,5,2198.9,30532.81,10,CDI,46.18,24609.87,24,1,410,0
3473,62,Marié,1,2724.35,36182.08,10,Indépendant,48.49,14086.89,60,0,860,0
3474,37,Célibataire,1,1789.18,51856.47,10,CDI,21.87,31136.91,120,0,490,0
3475,34,Célibataire,0,1008.59,58253.18,9,CDI,13.49,14282.68,60,0,790,0
3476,72,Marié,1,1341.13,7939.01,9,CDD,20.01,14957.94,60,0,868,0
3477,24,Divorcé,2,4031.66,64212.75,3,CDI,33.85,11109.8,48,0,749,0
3478,21,Marié,2,4435.34,5537.87,8,Indépendant,39.76,22978.58,60,1,800,0
3479,46,Marié,1,928.32,124032.45,9,CDD,30.78,23695.23,48,1,802,0
3480,31,Divorcé,0,1829.6,28688.14,12,Retraité,36.08,24449.09,24,0,373,0
3481,20,Célibataire,0,800.0,84599.94,22,CDD,36.94,31292.48,180,0,406,0
3482,41,Marié,1,2561.25,27563.12,0,Indépendant,30.6,23702.8,120,1,710,0
3483,54,Marié,1,2587.2,100612.71,15,CDI,34.85,10254.19,120,1,532,0
3484,33,Marié,3,2384.17,31041.95,18,CDI,66.41,20757.28,24,0,326,0
3485,75,Célibataire,0,1996.29,47846.88,11,CDD,20.84,3570.27,120,1,360,0
3486,72,Marié,1,2745.17,40320.87,4,Retraité,9.56,40023.93,48,0,382,0
3487,69,Marié,0,3151.23,38180.45,22,CDI,58.32,1000.0,240,2,613,0
3488,21,Célibataire,2,3193.81,0.0,29,CDI,57.34,20886.68,12,2,444,0
3489,73,Marié,0,3720.01,20928.9,4,CDI,58.37,23889.52,12,0,559,0
3490,41,Célibataire,3,2150.91,64037.02,24,CDD,23.33,35914.91,180,1,527,0
3491,51,Divorcé,2,1914.69,71884.14,6,Indépendant,41.32,10243.54,48,0,448,0
3492,47,Marié,1,3452.8,4502.7,11,Indépendant,38.29,26843.15,120,0,566,0
3493,35,Marié,0,1937.92,23836.03,13,CDI,2.26,1000.0,60,0,573,0
3494,36,Célibataire,0,2286.43,46836.71,0,Indépendant,23.01,28731.05,180,1,572,0
3495,48,Célibataire,1,1952.38,53255.68,5,CDI,19.88,23317.8,240,0,679,0
3496,36,Célibataire,1,4198.08,65334.24,17,Retraité,22.79,9384.02,240,0,617,0
3497,66,Célibataire,1,3084.88,91684.59,5,CDI,42.53,14832.18,60,0,845,0
3498,63,Célibataire,1,1365.48,63453.16,18,CDD,18.21,25015.89,12,0,414,0
3499,36,Marié,3,2498.65,9809.83,29,CDI,26.13,20624.72,36,1,803,0
3500,39,Célibataire,0,2905.25,77792.99,11,CDI,40.59,22430.16,60,0,365,0
3501,41,Marié,3,1377.02,89266.08,17,CDD,15.03,20287.8,180,1,827,0
3502,62,Célibataire,1,2854.31,0.0,2,CDI,14.46,21065.86,240,1,463,0
3503,29,Marié,1,2349.1,68792.37,10,CDI,20.89,37416.22,48,0,789,0
3504,47,Marié,2,1274.83,102646.42,25,CDI,30.69,31318.28,60,0,567,0
3505,75,Marié,1,1153.09,24072.59,3,CDD,41.76,24043.55,120,0,884,0
3506,55,Veuf,0,3868.84,77894.23,12,CDI,32.09,23246.48,48,2,894,0
3507,70,Célibataire,0,1661.22,21994.65,0,Indépendant,0.0,16093.8,60,0,863,0
3508,48,Marié,1,3508.02,38127.57,19,Retraité,27.2,44282.2,180,2,687,0
3509,53,Marié,1,3156.67,14764.94,5,CDD,30.86,10831.65,36,1,373,0
3510,36,Marié,1,1876.63,74913.55,20,CDI,21.7,1000.0,120,1,542,0
3511,65,Marié,3,2998.97,80612.18,28,CDI,28.24,4309.05,120,0,392,0
3512,62,Marié,1,2828.18,66782.37,13,CDI,13.31,1000.0,36,0,391,0
3513,53,Marié,2,3406.65,73775.02,20,Indépendant,13.58,33140.08,180,0,351,0
3514,47,Marié,0,2674.8,78971.24,8,CDI,16.88,1000.0,36,0,544,0
3515,72,Veuf,2,2168.08,104414.28,8,Indépendant,24.65,37291.68,120,0,689,0
3516,66,Divorcé,0,3823.71,26999.65,24,CDI,18.92,12025.27,60,1,718,0
3517,72,Célibataire,1,3230.98,0.0,6,CDI,43.17,1000.0,120,0,696,0
3518,50,Célibataire,2,1856.72,33643.19,28,CDI,38.28,18057.28,120,0,340,1
3519,35,Marié,2,2323.58,33975.36,14,CDD,44.05,44946.83,300,1,783,0
3520,69,Veuf,1,3799.72,82852.72,9,CDI,30.93,14246.78,24,2,833,0
3521,66,Célibataire,1,3998.69,0.0,8,CDI,20.35,53537.02,48,0,711,0
3522,45,Célibataire,3,2321.79,60790.77,28,CDI,26.85,1000.0,120,0,634,0
3523,64,Divorcé,1,2987.55,103736.88,27,Retraité,28.13,23661.57,180,0,595,0
3524,28,Marié,1,2860.89,50539.64,23,CDI,39.57,27117.14,240,0,469,0
3525,74,Célibataire,2,1399.7,72778.17,23,CDD,24.61,32594.61,24,0,825,0
3526,71,Marié,1,3009.79,21661.79,14,CDI,26.73,33552.28,48,0,531,0
3527,62,Divorcé,1,800.0,78809.98,20,CDD,23.0,20616.31,36,1,422,0
3528,50,Marié,0,3409.72,46415.82,8,CDI,39.35,38233.08,24,0,353,0
3529,34,Marié,0,3020.83,27328.48,23,CDI,63.4,10655.72,12,0,713,0
3530,23,Marié,1,800.0,52322.76,6,Indépendant,42.9,11669.48,180,0,300,0
3531,21,Célibataire,0,1535.16,83584.2,23,CDI,27.96,16378.49,36,1,755,0
3532,37,Marié,0,800.0,45607.64,24,CDI,38.77,15600.43,60,2,720,0
3533,65,Célibataire,0,1474.7,43361.67,22,CDI,1.15,23081.7,12,0,579,0
3534,64,Divorcé,0,2633.71,48109.65,24,CDI,30.2,29702.06,180,0,513,0
3535,44,Célibataire,2,4242.27,60832.02,7,CDD,26.73,18168.8,36,0,300,0
3536,32,Divorcé,0,3016.9,58282.98,1,CDI,29.78,11012.52,60,0,559,0
3537,23,Célibataire,1,2120.14,57808.99,2,Retraité,42.39,31116.24,60,1,408,0
3538,64,Marié,1,3217.44,1221.22,21,Retraité,15.65,28376.42,48,0,444,0
3539,31,Célibataire,0,3119.92,44140.91,21,CDI,49.37,9047.62,60,0,501,0
3540,28,Marié,0,3946.64,100517.94,22,CDD,40.89,1000.0,12,0,796,0
3541,56,Marié,0,3337.57,73105.14,1,CDI,41.77,33373.69,60,1,636,0
3542,26,Marié,1,2505.59,98248.06,27,CDI,30.14,24755.17,120,1,419,0
3543,43,Marié,2,993.75,66540.24,0,CDI,26.51,1000.0,120,0,509,0
3544,33,Célibataire,0,3849.66,58717.28,26,CDI,28.64,30137.64,120,2,654,0
3545,22,Divorcé,0,2375.88,107616.09,11,CDI,26.56,21104.26,60,0,414,0
3546,74,Marié,1,1611.37,32314.55,4,CDI,30.35,28872.67,120,1,447,0
3547,69,Marié,2,800.0,30082.21,29,CDI,35.45,16345.8,24,1,888,0
3548,27,Marié,0,1350.46,119433.17,26,CDI,49.16,9519.08,60,1,588,0
3549,67,Marié,2,2902.37,86192.99,17,Indépendant,21.15,49639.82,300,1,551,0
3550,20,Marié,0,2110.58,38722.65,24,CDD,32.4,35920.47,300,0,382,0
3551,30,Marié,4,3491.78,24638.4,18,CDD,11.43,24453.92,120,0,324,0
3552,60,Marié,0,4119.54,8740.65,27,CDI,34.98,15588.2,60,0,863,0
3553,66,Divorcé,2,800.0,37261.49,1,CDI,5.08,42130.53,48,2,740,0
3554,47,Marié,2,1482.21,86903.74,27,CDI,16.58,59449.95,60,0,621,0
3555,71,Célibataire,0,2638.67,0.0,15,Retraité,25.03,9287.36,120,0,625,0
3556,62,Célibataire,3,3980.3,93780.07,27,CDI,6.19,21001.14,180,1,371,0
3557,23,Célibataire,0,1662.2,78318.05,22,Retraité,18.46,16235.69,180,1,661,0
3558,34,Célibataire,2,2725.48,8702.51,5,CDD,41.33,22262.97,36,0,655,0
3559,62,Marié,2,1409.64,52348.62,23,CDD,0.0,55586.08,120,0,778,0
3560,68,Divorcé,0,2415.89,29779.27,24,CDI,32.44,5316.37,180,0,764,0
3561,70,Célibataire,0,2637.88,13857.91,2,CDI,42.49,18629.36,120,0,363,0
3562,36,Marié,1,2175.01,61656.93,7,CDD,58.72,1000.0,300,0,385,0
3563,59,Divorcé,1,4137.73,71561.19,3,Retraité,15.62,35056.87,36,1,336,0
3564,52,Marié,1,3690.25,80777.37,17,Indépendant,30.25,4660.17,60,1,635,0
3565,63,Marié,2,2180.83,0.0,19,CDI,49.74,6580.16,24,0,863,0
3566,43,Marié,3,2239.26,32279.98,3,CDI,17.01,21107.97,120,1,721,0
3567,68,Marié,3,3297.13,74860.33,7,CDI,34.72,4642.06,120,0,428,0
3568,22,Célibataire,0,2547.59,88833.04,25,CDI,47.07,24216.9,24,0,845,0
3569,46,Célibataire,1,2512.64,60099.88,23,Indépendant,48.09,40551.62,120,1,846,0
3570,54,Célibataire,3,1812.98,93283.02,28,CDD,28.96,41908.78,300,1,408,0
3571,37,Célibataire,0,3098.81,57834.68,6,CDD,27.6,31904.2,12,2,438,0
3572,66,Divorcé,2,1860.2,71124.48,19,CDI,23.96,23466.2,36,1,573,0
3573,38,Marié,2,1859.88,16589.4,17,CDI,29.38,28529.01,120,1,625,0
3574,27,Marié,1,2789.15,79054.83,0,CDD,56.36,1000.0,180,0,545,0
3575,22,Marié,0,2640.49,0.0,26,CDI,35.71,1000.0,180,0,471,1
3576,53,Célibataire,2,2533.8,9048.11,17,CDI,1.13,26375.61,48,0,342,0
3577,23,Marié,1,800.0,19296.48,1,CDI,25.65,1000.0,60,0,374,0
3578,43,Marié,1,2738.02,117107.9,18,CDD,63.2,1000.0,180,1,512,1
3579,21,Célibataire,0,800.0,35707.91,9,CDI,34.86,14311.6,60,0,348,0
3580,56,Célibataire,2,3522.31,67900.16,20,CDI,23.54,35740.95,240,0,386,0
3581,56,Marié,4,1946.45,72463.76,0,CDI,0.0,1000.0,240,0,309,0
3582,67,Marié,2,2658.97,71203.38,20,CDI,49.93,41399.49,240,0,331,0
3583,52,Marié,2,1919.03,9528.13,6,Retraité,69.16,5991.3,24,0,525,0
3584,18,Marié,1,2807.79,64716.06,27,CDI,44.11,5580.79,120,1,356,0
3585,41,Marié,0,1294.96,11208.03,13,CDD,29.96,33675.33,240,0,374,0
3586,74,Célibataire,2,4351.02,0.0,0,Indépendant,19.76,10489.47,300,1,518,0
3587,53,Célibataire,0,1813.34,117959.17,3,CDI,29.16,33077.53,120,0,328,1
3588,23,Marié,1,3376.06,40082.79,10,CDI,25.69,1000.0,60,1,878,0
3589,58,Divorcé,3,1385.32,42102.01,1,Indépendant,42.77,23938.64,36,0,579,0
3590,71,Veuf,2,2107.38,92724.2,7,Indépendant,40.51,1000.0,300,0,454,0
3591,63,Divorcé,0,1749.99,83644.19,17,CDI,34.49,1000.0,120,0,507,0
3592,61,Marié,2,1902.81,27114.86,16,CDI,36.21,26002.4,24,2,570,0
3593,74,Marié,0,2923.1,64391.52,13,CDI,17.14,35398.16,240,1,638,0
3594,48,Marié,1,2967.41,73598.45,29,CDI,55.09,23818.46,120,0,666,0
3595,37,Divorcé,1,2907.62,684.1,17,CDI,16.0,27484.93,60,0,327,0
3596,41,Célibataire,3,1627.73,23283.36,9,CDI,20.93,17085.75,36,1,407,0
3597,42,Marié,0,2629.64,40308.07,19,CDI,42.32,13384.2,120,0,418,0
3598,53,Marié,1,1653.57,54660.45,20,CDI,24.84,15404.87,12,0,300,0
3599,38,Marié,2,3966.34,106006.19,17,CDD,30.89,31667.58,240,0,657,0
3600,47,Célibataire,0,1574.49,26423.62,19,Retraité,28.26,15532.34,120,1,703,0
3601,41,Marié,0,2027.98,112799.87,22,Indépendant,39.09,15660.7,48,0,301,0
3602,61,Marié,0,2558.06,72845.65,4,CDI,14.31,2537.14,120,0,624,0
3603,59,Marié,0,1478.62,0.0,7,Retraité,39.74,37384.5,48,0,415,0
3604,47,Marié,1,3133.63,66921.53,9,CDI,10.76,26844.15,240,0,617,0
3605,39,Célibataire,0,3614.08,112006.62,24,CDI,62.11,35751.35,120,3,434,0
3606,45,Divorcé,0,1616.8,46188.46,0,CDI,19.45,15238.35,240,0,726,0
3607,24,Marié,3,1821.31,24573.98,16,Retraité,27.85,38639.18,180,1,411,0
3608,52,Marié,2,3694.0,31324.86,18,CDI,11.79,1000.0,60,0,391,0
3609,72,Célibataire,0,2644.71,73697.26,23,CDI,18.56,3046.42,180,1,425,0
3610,45,Célibataire,1,2279.57,0.0,16,CDI,1.16,15492.44,180,1,708,0
3611,31,Marié,0,1737.87,124627.23,9,CDI,18.45,15487.29,300,0,385,0
3612,73,Marié,1,2130.89,98596.97,17,CDD,23.41,29208.68,120,1,452,0
3613,27,Marié,1,2353.54,82121.58,29,CDI,48.43,26936.7,120,0,460,0
3614,33,Célibataire,3,3139.5,8152.17,0,CDI,48.18,1000.0,60,1,664,0
3615,33,Marié,2,2497.27,113333.27,29,CDD,37.82,18767.31,48,0,441,0
3616,71,Marié,3,1589.83,105587.15,16,CDI,6.12,38198.15,24,1,428,1
3617,48,Célibataire,3,1977.16,113147.36,27,Retraité,30.67,18025.16,180,2,354,0
3618,59,Marié,4,1381.96,68262.44,12,CDI,38.27,5280.26,60,1,658,0
3619,42,Marié,1,2367.55,56684.36,24,CDI,12.95,5306.85,180,0,451,0
3620,30,Marié,4,4754.19,67010.45,27,CDD,13.44,17573.56,60,0,439,0
3621,23,Célibataire,1,4977.04,75538.99,9,CDI,29.33,27661.92,240,0,824,0
3622,61,Marié,1,2827.27,107827.2,0,CDI,49.22,49711.47,60,0,495,0
3623,26,Célibataire,3,847.21,2070.7,19,Indépendant,41.38,5396.91,60,1,529,0
3624,62,Célibataire,3,3426.08,65791.99,6,Retraité,9.42,13286.06,120,1,662,0
3625,53,Célibataire,0,3167.26,77000.28,27,CDI,36.17,41515.91,60,0,774,0
3626,73,Marié,1,5187.04,98379.75,20,CDI,39.9,20938.75,120,0,486,0
3627,60,Célibataire,3,2574.59,44665.79,25,CDI,26.27,54669.62,12,1,679,1
3628,37,Divorcé,1,2074.85,60150.42,12,CDI,20.25,20093.75,48,1,550,0
3629,35,Célibataire,1,1501.52,52070.27,20,CDI,24.99,31774.09,48,1,608,0
3630,75,Célibataire,2,3322.43,68776.29,6,CDI,49.17,8895.78,36,0,439,0
3631,60,Marié,1,2312.14,34179.62,5,CDD,28.67,1000.0,240,0,818,0
3632,74,Célibataire,4,2243.87,82866.01,21,CDI,43.34,20105.64,300,1,734,0
3633,38,Marié,1,1996.69,72615.19,12,CDI,28.15,4267.73,12,0,775,0
3634,21,Célibataire,2,4700.08,0.0,7,CDI,40.27,2583.71,60,1,350,0
3635,67,Célibataire,0,2087.73,10033.73,15,Indépendant,65.77,26718.78,36,1,349,0
3636,50,Célibataire,2,3200.45,49537.99,25,CDI,2.35,18889.88,180,1,739,0
3637,44,Marié,1,2962.24,180309.65,8,CDD,23.34,23213.46,36,0,362,0
